"file","id","group","description","defect","status","message","n_warnings","warnings","elapsed"
"16-governance","G-01",NA,"board network builds from org numbers",NA,"PASS",NA,0,NA,0.352060317993164
"16-governance","G-02",NA,"board network builds from pre-fetched roles",NA,"PASS",NA,0,NA,0.0137839317321777
"16-governance","G-03",NA,"node count equals distinct entities plus distinct persons",NA,"PASS",NA,0,NA,0.00671625137329102
"16-governance","G-04",NA,"node types are exactly entity and person",NA,"PASS",NA,0,NA,0.0129499435424805
"16-governance","G-05",NA,"entity nodes are labelled with the entity's own name","D-19","PASS",NA,0,NA,0.1822509765625
"16-governance","G-06",NA,"edge count equals person-held role rows",NA,"PASS",NA,0,NA,0.0111536979675293
"16-governance","G-07",NA,"no edge references a missing node",NA,"PASS",NA,0,NA,0.00888919830322266
"16-governance","G-08",NA,"no arguments aborts",NA,"PASS","Provide `org_nrs` or `roles_data`.",0,NA,0.0511143207550049
"16-governance","G-09",NA,"empty roles aborts",NA,"PASS","No role data available to build network.",0,NA,0.0135011672973633
"16-governance","G-10",NA,"an interlock across two firms is represented",NA,"PASS",NA,0,NA,0.0149857997894287
"16-governance","SV-01",NA,"survival columns are added",NA,"PASS",NA,0,NA,0.000528573989868164
"16-governance","SV-02",NA,"row count is preserved",NA,"PASS",NA,0,NA,0.000586748123168945
"16-governance","SV-03",NA,"entry_date is a Date",NA,"PASS",NA,0,NA,0.00053858757019043
"16-governance","SV-04",NA,"exit_date is a Date",NA,"PASS",NA,0,NA,0.000448703765869141
"16-governance","SV-05",NA,"event is 0/1 integer",NA,"PASS",NA,0,NA,0.000443220138549805
"16-governance","SV-06",NA,"duration is never negative",NA,"PASS",NA,0,NA,0.000433206558227539
"16-governance","SV-07",NA,"duration is finite where entry is known",NA,"PASS",NA,0,NA,0.000457048416137695
"16-governance","SV-08",NA,"event 1 implies a non-NA exit date",NA,"PASS",NA,0,NA,0.000507354736328125
"16-governance","SV-09",NA,"event 0 implies an NA exit date",NA,"PASS",NA,0,NA,0.000473976135253906
"16-governance","SV-10",NA,"censored duration matches the censoring date",NA,"PASS",NA,0,NA,0.00113010406494141
"16-governance","SV-11",NA,"explicit censoring_date is honoured",NA,"PASS",NA,0,NA,0.00188732147216797
"16-governance","SV-12",NA,"entry_var = registration_date works",NA,"PASS",NA,0,NA,0.00113034248352051
"16-governance","SV-13",NA,"founding date never precedes registration by an implausible margin",NA,"PASS",NA,0,NA,0.00050663948059082
"16-governance","SV-14",NA,"missing entry column aborts",NA,"PASS","Column ""nope"" not found in data.",0,NA,0.0165538787841797
"16-governance","SV-15",NA,"bankrupt firms are events",NA,"PASS",NA,0,NA,0.000826597213745117
"16-governance","SV-16",NA,"the input register is not survivor-only for survival analysis","D-20","FAIL"," logi FALSE",0,NA,0.00267839431762695
"16-governance","SV-17",NA,"duration_years default entry basis is documented as registration","D-20","FAIL"," logi FALSE",0,NA,0.00530695915222168
